STATION,DATE,SOURCE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP,GD1,GE1,GF1,MA1,REM,source_file
72055399999,2023-01-01T02:23:00,4,40.701214,-74.009028,2.13,"PORT AUTH DOWNTN MANHATTAN WALL ST HEL, NY US",FM-16,99999,V020,"250,1,N,0036,1","00091,1,9,N","014484,1,9,9","+9999,9","+9999,9","99999,9","4,99,1,+00152,1,1","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10095,1,99999,9",MET088SPECI KJRB 010223Z AUTO 25007KT 9SM -RA OVC005 A2981 RMK AO2 CIG 003V008 P0004 FZRANO $=,72055399999.csv
72055399999,2023-01-01T02:56:00,4,40.701214,-74.009028,2.13,"PORT AUTH DOWNTN MANHATTAN WALL ST HEL, NY US",FM-15,99999,V020,"260,1,N,0031,1","00152,1,9,N","012875,1,9,9","+9999,9","+9999,9","99999,9","4,99,1,+00152,1,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10088,1,99999,9",MET094METAR KJRB 010256Z AUTO 26006KT 8SM -RA OVC005 A2979 RMK AO2 SLPNO P0009 60015 56024 FZRANO $=,72055399999.csv
72055399999,2023-01-01T03:19:00,4,40.701214,-74.009028,2.13,"PORT AUTH DOWNTN MANHATTAN WALL ST HEL, NY US",FM-16,99999,V020,"190,1,N,0026,1","00091,1,9,N","002816,1,9,9","+9999,9","+9999,9","99999,9","4,99,1,+00152,1,1","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10085,1,99999,9",MET102SPECI KJRB 010319Z AUTO 19005KT 1 3/4SM -RA OVC005 A2978 RMK AO2 VIS 3/4V5 CIG 003V008 P0002 FZRANO $=,72055399999.csv
72055399999,2023-01-01T03:24:00,4,40.701214,-74.009028,2.13,"PORT AUTH DOWNTN MANHATTAN WALL ST HEL, NY US",FM-16,99999,V020,"200,1,N,0026,1","00091,1,9,N","001207,1,9,9","+9999,9","+9999,9","99999,9","4,99,1,+00152,1,1","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10085,1,99999,9",MET090SPECI KJRB 010324Z AUTO 20005KT 3/4SM -RA OVC005 A2978 RMK AO2 CIG 003V008 P0002 FZRANO $=,72055399999.csv
72055399999,2023-01-01T03:34:00,4,40.701214,-74.009028,2.13,"PORT AUTH DOWNTN MANHATTAN WALL ST HEL, NY US",FM-16,99999,V020,"230,1,N,0021,1","00152,1,9,N","000805,1,9,9","+9999,9","+9999,9","99999,9","4,99,1,+00152,1,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10085,1,99999,9",MET078SPECI KJRB 010334Z AUTO 23004KT 1/2SM -RA OVC005 A2978 RMK AO2 P0003 FZRANO $=,72055399999.csv
72055399999,2023-01-01T03:41:00,4,40.701214,-74.009028,2.13,"PORT AUTH DOWNTN MANHATTAN WALL ST HEL, NY US",FM-16,99999,V020,"180,1,N,0015,1","00091,1,9,N","001207,1,9,9","+9999,9","+9999,9","99999,9","4,99,1,+00091,1,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9","10081,1,99999,9",MET088SPECI KJRB 010341Z AUTO 18003KT 3/4SM -RA OVC003 A2977 RMK AO2 VIS 1/2V5 P0003 FZRANO $=,72055399999.csv
72055399999,2023-01-01T03:52:00,4,40.701214,-74.009028,2.13,"PORT AUTH DOWNTN MANHATTAN WALL ST HEL, NY US",FM-16,99999,V020,"260,1,N,0031,1","00091,1,9,N","002012,1,9,9","+9999,9","+9999,9","99999,9","4,99,1,+00091,1,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9","10085,1,99999,9",MET093SPECI KJRB 010352Z AUTO 26006KT 1 1/4SM BR OVC003 A2978 RMK AO2 RAE44UPB44E50 P0003 FZRANO $=,72055399999.csv
72055399999,2023-01-01T03:56:00,4,40.701214,-74.009028,2.13,"PORT AUTH DOWNTN MANHATTAN WALL ST HEL, NY US",FM-15,99999,V020,"260,1,N,0031,1","00061,1,9,N","009656,1,9,9","+9999,9","+9999,9","99999,9","4,99,1,+00091,1,1","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9","10088,1,99999,9",MET107METAR KJRB 010356Z AUTO 26006KT 6SM HZ OVC003 A2979 RMK AO2 RAE44UPB44E50 CIG 002V008 SLPNO P0003 FZRANO $=,72055399999.csv
72055399999,2023-01-01T04:16:00,4,40.701214,-74.009028,2.13,"PORT AUTH DOWNTN MANHATTAN WALL ST HEL, NY US",FM-16,99999,V020,"260,1,N,0036,1","00091,1,9,N","016093,1,9,9","+9999,9","+9999,9","99999,9","4,99,1,+00152,1,1","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10088,1,99999,9",MET079SPECI KJRB 010416Z AUTO 26007KT 10SM OVC005 A2979 RMK AO2 CIG 003V007 FZRANO $=,72055399999.csv
72055399999,2023-01-01T04:37:00,4,40.701214,-74.009028,2.13,"PORT AUTH DOWNTN MANHATTAN WALL ST HEL, NY US",FM-16,99999,V020,"190,1,N,0026,1","00152,1,9,N","002414,1,9,9","+9999,9","+9999,9","99999,9","4,99,1,+00152,1,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10088,1,99999,9",MET073SPECI KJRB 010437Z AUTO 19005KT 1 1/2SM BR OVC005 A2979 RMK AO2 FZRANO $=,72055399999.csv
72055399999,2023-01-01T04:39:00,4,40.701214,-74.009028,2.13,"PORT AUTH DOWNTN MANHATTAN WALL ST HEL, NY US",FM-16,99999,V020,"190,1,N,0026,1","00152,1,9,N","001207,1,9,9","+9999,9","+9999,9","99999,9","4,99,1,+00152,1,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10088,1,99999,9",MET071SPECI KJRB 010439Z AUTO 19005KT 3/4SM BR OVC005 A2979 RMK AO2 FZRANO $=,72055399999.csv
72055399999,2023-01-01T04:56:00,4,40.701214,-74.009028,2.13,"PORT AUTH DOWNTN MANHATTAN WALL ST HEL, NY US",FM-15,99999,V020,"160,1,N,0021,1","00152,1,9,N","000805,1,9,9","+9999,9","+9999,9","99999,9","4,99,1,+00152,1,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10074,1,99999,9",MET077METAR KJRB 010456Z AUTO 16004KT 1/2SM FG OVC005 A2975 RMK AO2 SLPNO FZRANO $=,72055399999.csv
72055399999,2023-01-01T05:07:00,4,40.701214,-74.009028,2.13,"PORT AUTH DOWNTN MANHATTAN WALL ST HEL, NY US",FM-16,99999,V020,"170,1,N,0015,1","00152,1,9,N","000402,1,9,9","+9999,9","+9999,9","99999,9","4,99,1,+00152,1,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10071,1,99999,9",MET071SPECI KJRB 010507Z AUTO 17003KT 1/4SM FG OVC005 A2974 RMK AO2 FZRANO $=,72055399999.csv
72055399999,2023-01-01T05:18:00,4,40.701214,-74.009028,2.13,"PORT AUTH DOWNTN MANHATTAN WALL ST HEL, NY US",FM-16,99999,V020,"270,1,N,0015,1","00152,1,9,N","001207,1,9,9","+9999,9","+9999,9","99999,9","4,99,1,+00152,1,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10071,1,99999,9",MET071SPECI KJRB 010518Z AUTO 27003KT 3/4SM BR OVC005 A2974 RMK AO2 FZRANO $=,72055399999.csv
72055399999,2023-01-01T05:21:00,4,40.701214,-74.009028,2.13,"PORT AUTH DOWNTN MANHATTAN WALL ST HEL, NY US",FM-16,99999,V020,"250,1,N,0021,1","00091,1,9,N","002414,1,9,9","+9999,9","+9999,9","99999,9","3,99,1,+00152,1,1","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10074,1,99999,9",MET092SPECI KJRB 010521Z AUTO 25004KT 1 1/2SM BR BKN005 OVC033 A2975 RMK AO2 CIG 003V008 FZRANO $=,72055399999.csv
72055399999,2023-01-01T05:28:00,4,40.701214,-74.009028,2.13,"PORT AUTH DOWNTN MANHATTAN WALL ST HEL, NY US",FM-16,99999,V020,"270,1,N,0031,1","00152,1,9,N","016093,1,9,9","+9999,9","+9999,9","99999,9","3,99,1,+00152,1,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10078,1,99999,9",MET074SPECI KJRB 010528Z AUTO 27006KT 10SM BKN005 OVC033 A2976 RMK AO2 FZRANO $=,72055399999.csv
72055399999,2023-01-01T05:49:00,4,40.701214,-74.009028,2.13,"PORT AUTH DOWNTN MANHATTAN WALL ST HEL, NY US",FM-16,99999,V020,"270,1,N,0031,1","00091,1,9,N","014484,1,9,9","+9999,9","+9999,9","99999,9","4,99,1,+00091,1,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9","10081,1,99999,9",MET066SPECI KJRB 010549Z AUTO 27006KT 9SM OVC003 A2977 RMK AO2 FZRANO $=,72055399999.csv
72055399999,2023-01-01T05:56:00,4,40.701214,-74.009028,2.13,"PORT AUTH DOWNTN MANHATTAN WALL ST HEL, NY US",FM-15,99999,V020,"260,1,N,0031,1","00091,1,9,N","011265,1,9,9","+9999,9","+9999,9","99999,9","4,99,1,+00091,1,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9","10078,1,99999,9",MET100METAR KJRB 010556Z AUTO 26006KT 7SM -RA OVC003 A2976 RMK AO2 RAB53 SLPNO P0000 60018 55010 FZRANO $=,72055399999.csv
72055399999,2023-01-01T06:29:00,4,40.701214,-74.009028,2.13,"PORT AUTH DOWNTN MANHATTAN WALL ST HEL, NY US",FM-16,99999,V020,"220,1,N,0031,1","00091,1,9,N","002816,1,9,9","+9999,9","+9999,9","99999,9","3,99,1,+00091,1,1","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9","10074,1,99999,9",MET107SPECI KJRB 010629Z AUTO 22006KT 1 3/4SM BR BKN003 A2975 RMK AO2 VIS 1/2V5 RAE03 CIG 003V008 P0000 FZRANO $=,72055399999.csv
72055399999,2023-01-01T06:33:00,4,40.701214,-74.009028,2.13,"PORT AUTH DOWNTN MANHATTAN WALL ST HEL, NY US",FM-16,99999,V020,"999,9,V,0026,1","00091,1,9,N","001207,1,9,9","+9999,9","+9999,9","99999,9","3,99,1,+00091,1,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9","10074,1,99999,9",MET093SPECI KJRB 010633Z AUTO VRB05KT 3/4SM BR BKN003 A2975 RMK AO2 VIS 1/4V5 RAE03 P0000 FZRANO $=,72055399999.csv
72055399999,2023-01-01T06:40:00,4,40.701214,-74.009028,2.13,"PORT AUTH DOWNTN MANHATTAN WALL ST HEL, NY US",FM-16,99999,V020,"200,1,N,0036,1","00030,1,9,N","000402,1,9,9","+9999,9","+9999,9","99999,9","3,99,1,+00091,1,1","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9","10074,1,99999,9",MET095SPECI KJRB 010640Z AUTO 20007KT 1/4SM FG BKN003 A2975 RMK AO2 RAE03 CIG 001V008 P0000 FZRANO $=,72055399999.csv
72055399999,2023-01-01T06:56:00,4,40.701214,-74.009028,2.13,"PORT AUTH DOWNTN MANHATTAN WALL ST HEL, NY US",FM-15,99999,V020,"230,1,N,0031,1","00030,1,9,N","000805,1,9,9","+9999,9","+9999,9","99999,9","4,99,1,+00091,1,1","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9","10078,1,99999,9",MET111METAR KJRB 010656Z AUTO 23006KT 1/2SM FG OVC003 A2976 RMK AO2 VIS 1/4V5 RAE03 CIG 001V006 SLPNO P0000 FZRANO $=,72055399999.csv
72055399999,2023-01-01T06:58:00,4,40.701214,-74.009028,2.13,"PORT AUTH DOWNTN MANHATTAN WALL ST HEL, NY US",FM-16,99999,V020,"220,1,N,0031,1","00030,1,9,N","001609,1,9,9","+9999,9","+9999,9","99999,9","4,99,1,+00091,1,1","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9","10078,1,99999,9",MET091SPECI KJRB 010658Z AUTO 22006KT 1SM BR OVC003 A2976 RMK AO2 VIS 1/4V5 CIG 001V006 FZRANO $=,72055399999.csv
72055399999,2023-01-01T07:01:00,4,40.701214,-74.009028,2.13,"PORT AUTH DOWNTN MANHATTAN WALL ST HEL, NY US",FM-16,99999,V020,"210,1,N,0031,1","00030,1,9,N","004828,1,9,9","+9999,9","+9999,9","99999,9","4,99,1,+00091,1,1","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9","10078,1,99999,9",MET081SPECI KJRB 010701Z AUTO 21006KT 3SM BR OVC003 A2976 RMK AO2 CIG 001V006 FZRANO $=,72055399999.csv
72055399999,2023-01-01T07:09:00,4,40.701214,-74.009028,2.13,"PORT AUTH DOWNTN MANHATTAN WALL ST HEL, NY US",FM-16,99999,V020,"200,1,N,0031,1","00091,1,9,N","002414,1,9,9","+9999,9","+9999,9","99999,9","4,99,1,+00091,1,1","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9","10081,1,99999,9",MET085SPECI KJRB 010709Z AUTO 20006KT 1 1/2SM BR OVC003 A2977 RMK AO2 CIG 004V009 FZRANO $=,72055399999.csv
72055399999,2023-01-01T07:15:00,4,40.701214,-74.009028,2.13,"PORT AUTH DOWNTN MANHATTAN WALL ST HEL, NY US",FM-16,99999,V020,"200,1,N,0031,1","00122,1,9,N","001207,1,9,9","+9999,9","+9999,9","99999,9","4,99,1,+00152,1,1","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10081,1,99999,9",MET093SPECI KJRB 010715Z AUTO 20006KT 3/4SM BR OVC005 A2977 RMK AO2 VIS 1/2V5 CIG 004V008 FZRANO $=,72055399999.csv
72055399999,2023-01-01T07:27:00,4,40.701214,-74.009028,2.13,"PORT AUTH DOWNTN MANHATTAN WALL ST HEL, NY US",FM-16,99999,V020,"220,1,N,0031,1","00122,1,9,N","002012,1,9,9","+9999,9","+9999,9","99999,9","4,99,1,+00152,1,1","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10081,1,99999,9",MET095SPECI KJRB 010727Z AUTO 22006KT 1 1/4SM BR OVC005 A2977 RMK AO2 VIS 1/2V5 CIG 004V008 FZRANO $=,72055399999.csv
72055399999,2023-01-01T07:31:00,4,40.701214,-74.009028,2.13,"PORT AUTH DOWNTN MANHATTAN WALL ST HEL, NY US",FM-16,99999,V020,"250,1,N,0031,1","00122,1,9,N","004828,1,9,9","+9999,9","+9999,9","99999,9","4,99,1,+00152,1,1","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10081,1,99999,9",MET081SPECI KJRB 010731Z AUTO 25006KT 3SM BR OVC005 A2977 RMK AO2 CIG 004V008 FZRANO $=,72055399999.csv
72055399999,2023-01-01T07:56:00,4,40.701214,-74.009028,2.13,"PORT AUTH DOWNTN MANHATTAN WALL ST HEL, NY US",FM-15,99999,V020,"250,1,N,0031,1","00152,1,9,N","016093,1,9,9","+9999,9","+9999,9","99999,9","3,99,1,+00152,1,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10085,1,99999,9",MET073METAR KJRB 010756Z AUTO 25006KT 10SM BKN005 A2978 RMK AO2 SLPNO FZRANO $=,72055399999.csv
72055399999,2023-01-01T08:15:00,4,40.701214,-74.009028,2.13,"PORT AUTH DOWNTN MANHATTAN WALL ST HEL, NY US",FM-16,99999,V020,"210,1,N,0031,1","22000,5,9,N","016093,1,9,9","+9999,9","+9999,9","99999,9","2,99,1,+00152,1,9","9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00152,1,99,9,99,9","10085,1,99999,9",MET067SPECI KJRB 010815Z AUTO 21006KT 10SM SCT005 A2978 RMK AO2 FZRANO $=,72055399999.csv
72055399999,2023-01-01T08:24:00,4,40.701214,-74.009028,2.13,"PORT AUTH DOWNTN MANHATTAN WALL ST HEL, NY US",FM-16,99999,V020,"210,1,N,0031,1","00152,1,9,N","011265,1,9,9","+9999,9","+9999,9","99999,9","3,99,1,+00152,1,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10088,1,99999,9",MET066SPECI KJRB 010824Z AUTO 21006KT 7SM BKN005 A2979 RMK AO2 FZRANO $=,72055399999.csv
72055399999,2023-01-01T08:35:00,4,40.701214,-74.009028,2.13,"PORT AUTH DOWNTN MANHATTAN WALL ST HEL, NY US",FM-16,99999,V020,"210,1,V,0036,1","22000,5,9,N","014484,1,9,9","+9999,9","+9999,9","99999,9","2,99,1,+00152,1,9","9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00152,1,99,9,99,9","10088,1,99999,9",MET074SPECI KJRB 010835Z AUTO 21007KT 190V260 9SM SCT005 A2979 RMK AO2 FZRANO $=,72055399999.csv
72055399999,2023-01-01T08:56:00,4,40.701214,-74.009028,2.13,"PORT AUTH DOWNTN MANHATTAN WALL ST HEL, NY US",FM-15,99999,V020,"200,1,N,0036,1","22000,5,9,N","008047,1,9,9","+9999,9","+9999,9","99999,9","1,99,1,+00152,1,9","9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00152,1,99,9,99,9","10088,1,99999,9",MET087METAR KJRB 010856Z AUTO 20007KT 5SM HZ FEW005 A2979 RMK AO2 SLPNO 60000 53010 FZRANO $=,72055399999.csv
72055399999,2023-01-01T09:08:00,4,40.701214,-74.009028,2.13,"PORT AUTH DOWNTN MANHATTAN WALL ST HEL, NY US",FM-16,99999,V020,"210,1,N,0036,1","22000,5,9,N","003219,1,9,9","+9999,9","+9999,9","99999,9","1,99,1,+00091,1,9","9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00091,1,99,9,99,9","10091,1,99999,9",MET079SPECI KJRB 010908Z AUTO 21007KT 2SM BR FEW003 A2980 RMK AO2 VIS 3/4V5 FZRANO $=,72055399999.csv
72055399999,2023-01-01T09:23:00,4,40.701214,-74.009028,2.13,"PORT AUTH DOWNTN MANHATTAN WALL ST HEL, NY US",FM-16,99999,V020,"180,1,N,0041,1","00183,1,9,N","002414,1,9,9","+9999,9","+9999,9","99999,9","2,99,1,+00091,1,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9","10091,1,99999,9",MET090SPECI KJRB 010923Z AUTO 18008KT 1 1/2SM BR SCT003 BKN006 A2980 RMK AO2 VIS 3/4V5 FZRANO $=,72055399999.csv
72055399999,2023-01-01T09:25:00,4,40.701214,-74.009028,2.13,"PORT AUTH DOWNTN MANHATTAN WALL ST HEL, NY US",FM-16,99999,V020,"190,1,N,0041,1","00030,1,9,N","001609,1,9,9","+9999,9","+9999,9","99999,9","3,99,1,+00091,1,1","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9","10091,1,99999,9",MET091SPECI KJRB 010925Z AUTO 19008KT 1SM BR BKN003 A2980 RMK AO2 VIS 1/2V5 CIG 001V005 FZRANO $=,72055399999.csv
